Client_name,Industry,Closed_pos,Interview_type,Gender,Curr_loc,Curr_job_loc,Interview_venue,Permission_status,Unscd_meet_status,Followup_status,AltNum_status,Resume_status,Venue_status,Call_letter_status,Ex_attend,Obs_attend,Matital_status,Skill
Standard Chartered Bank,BFSI,Routine,scheduled,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Testing
Standard Chartered Bank,BFSI,Routine,scheduled,Female,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,yes,Married,Testing
Standard Chartered Bank,BFSI,Routine,scheduled,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Testing
Standard Chartered Bank,BFSI,Routine,scheduled,Female,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Testing
Standard Chartered Bank,BFSI,Routine,scheduled,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,yes,Married,Testing
Standard Chartered Bank,BFSI,Routine,scheduled,Female,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Testing
Standard Chartered Bank,BFSI,Routine,scheduled,Female,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Testing
Standard Chartered Bank,BFSI,Routine,scheduled,Female,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,Married,Testing
Standard Chartered Bank Chennai,BFSI,Routine,scheduled_walkin,Male,bangalore,bangalore,bangalore,yes,yes,yes,yes,yes,yes,yes,yes,no,Married,Java
Standard Chartered Bank Chennai,BFSI,Routine,scheduled_walkin,Male,bangalore,bangalore,bangalore,yes,yes,yes,yes,yes,yes,yes,yes,no,Single,Java
Standard Chartered Bank Chennai,BFSI,Routine,scheduled_walkin,Male,bangalore,bangalore,bangalore,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank Chennai,BFSI,Routine,scheduled_walkin,Male,bangalore,bangalore,bangalore,no,no,no,no,no,no,no,uncertain,yes,Single,Java
Standard Chartered Bank Chennai,BFSI,Routine,scheduled_walkin,Male,bangalore,bangalore,bangalore,no,no,no,no,no,no,no,uncertain,no,Single,Java
Standard Chartered Bank Chennai,BFSI,Routine,scheduled_walkin,Male,bangalore,bangalore,bangalore,no,no,no,no,no,no,no,uncertain,no,Single,Java
Standard Chartered Bank Chennai,BFSI,Routine,scheduled_walkin,Male,bangalore,bangalore,bangalore,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank Chennai,BFSI,Routine,scheduled_walkin,Male,bangalore,bangalore,bangalore,no,no,no,no,no,no,no,uncertain,yes,Single,Java
Standard Chartered Bank Chennai,BFSI,Routine,scheduled_walkin,Male,bangalore,bangalore,bangalore,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank Chennai,BFSI,Routine,scheduled_walkin,Male,bangalore,bangalore,bangalore,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank Chennai,BFSI,Routine,scheduled_walkin,Male,bangalore,bangalore,bangalore,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank Chennai,BFSI,Routine,scheduled_walkin,Male,bangalore,bangalore,bangalore,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank Chennai,BFSI,Routine,scheduled_walkin,Male,bangalore,bangalore,bangalore,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank Chennai,BFSI,Routine,scheduled_walkin,Male,bangalore,bangalore,bangalore,no,no,no,no,no,no,no,uncertain,no,Single,Java
Standard Chartered Bank Chennai,BFSI,Routine,scheduled_walkin,Male,bangalore,bangalore,bangalore,yes,yes,yes,yes,yes,yes,yes,yes,no,Single,Java
Standard Chartered Bank Chennai,BFSI,Routine,scheduled_walkin,Male,bangalore,bangalore,bangalore,yes,yes,yes,yes,yes,yes,yes,yes,no,Single,Java
Standard Chartered Bank Chennai,BFSI,Routine,scheduled_walkin,Female,bangalore,bangalore,bangalore,no,no,no,no,no,no,no,uncertain,yes,Single,Java
Aon hewitt Gurgaon,IT,Routine,scheduled,Male,gurgaon,gurgaon,gurgaon,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Aon hewitt Gurgaon,IT,Routine,scheduled,Male,gurgaon,gurgaon,gurgaon,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,walkin,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,yes,Single,Oracle
Standard Chartered Bank,BFSI,Routine,walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,Single,Oracle
Standard Chartered Bank,BFSI,Routine,walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,Married,Oracle
Standard Chartered Bank,BFSI,Routine,walkin,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,no,Single,Oracle
Standard Chartered Bank,BFSI,Routine,walkin,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,no,Married,Oracle
Standard Chartered Bank,BFSI,Routine,walkin,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,yes,Married,Oracle
Standard Chartered Bank,BFSI,Routine,walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Oracle
Standard Chartered Bank,BFSI,Routine,walkin,Female,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,no,Married,Oracle
Standard Chartered Bank,BFSI,Routine,walkin,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,yes,Single,Oracle
Standard Chartered Bank,BFSI,Routine,walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Oracle
Standard Chartered Bank,BFSI,Routine,walkin,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,no,no,Single,Oracle
Standard Chartered Bank,BFSI,Routine,walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Oracle
Standard Chartered Bank,BFSI,Routine,walkin,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,no,no,Married,Oracle
Standard Chartered Bank,BFSI,Routine,walkin,Male,Chennai,chennai,chennai,yes,no,yes,yes,yes,yes,yes,uncertain,no,Single,Oracle
Standard Chartered Bank,BFSI,Routine,walkin,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,yes,Single,Oracle
Standard Chartered Bank,BFSI,Routine,walkin,Female,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Oracle
Standard Chartered Bank,BFSI,Routine,walkin,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,no,Single,Oracle
Standard Chartered Bank,BFSI,Routine,walkin,Female,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,no,Married,Oracle
Standard Chartered Bank,BFSI,Routine,walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Oracle
Standard Chartered Bank,BFSI,Routine,walkin,Female,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Oracle
Standard Chartered Bank,BFSI,Routine,walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Oracle
Standard Chartered Bank,BFSI,Routine,walkin,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,yes,Single,Oracle
Standard Chartered Bank,BFSI,Routine,walkin,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,no,Single,Oracle
Standard Chartered Bank,BFSI,Routine,walkin,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,yes,Single,Oracle
Standard Chartered Bank,BFSI,Routine,walkin,Female,Chennai,chennai,chennai,no,no,no,no,no,no,no,no,no,Married,Oracle
Aon Hewitt,IT,Routine,scheduled,Female,gurgaon,gurgaon,gurgaon,no,no,no,no,no,no,no,uncertain,yes,Single,Java
Aon Hewitt,IT,Routine,scheduled,Female,gurgaon,gurgaon,gurgaon,yes,yes,yes,yes,yes,yes,no,uncertain,no,Single,Java
Aon Hewitt,IT,Routine,scheduled,Male,delhi,gurgaon,gurgaon,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,no,uncertain,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,no,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,no,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,no,no,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Astrazeneca,Pharmaceuticals,Non-Routine,scheduled,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Testing
Astrazeneca,Pharmaceuticals,Non-Routine,scheduled,Female,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Testing
Astrazeneca,Pharmaceuticals,Non-Routine,scheduled,Female,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Testing
Astrazeneca,Pharmaceuticals,Non-Routine,scheduled,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,yes,Single,Testing
Astrazeneca,Pharmaceuticals,Non-Routine,scheduled,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Testing
Astrazeneca,Pharmaceuticals,Non-Routine,scheduled,Female,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,no,Married,Testing
Astrazeneca,Pharmaceuticals,Non-Routine,scheduled,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,no,no,Single,Testing
Astrazeneca,Pharmaceuticals,Non-Routine,scheduled,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Testing
Astrazeneca,Pharmaceuticals,Non-Routine,scheduled,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,no,Single,Testing
Astrazeneca,Pharmaceuticals,Non-Routine,scheduled,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,yes,Single,Testing
Astrazeneca,Pharmaceuticals,Non-Routine,scheduled,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,no,Single,Testing
Astrazeneca,Pharmaceuticals,Non-Routine,scheduled,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,no,no,Married,Testing
Astrazeneca,Pharmaceuticals,Non-Routine,scheduled,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Testing
Astrazeneca,Pharmaceuticals,Non-Routine,scheduled,Female,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,yes,Married,Testing
Astrazeneca,Pharmaceuticals,Non-Routine,scheduled,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,yes,Single,Testing
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,Single,Operations
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Operations
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Operations
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Female,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Operations
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,Single,Operations
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Operations
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Operations
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Female,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Operations
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,Married,Operations
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Operations
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Operations
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Female,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,Married,Operations
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,Single,Operations
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Operations
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Operations
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Operations
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Operations
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Operations
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,Single,Operations
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,Married,Operations
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Female,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Operations
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Female,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Operations
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,Single,Operations
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Female,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,Married,Operations
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Female,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Operations
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Operations
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Operations
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,Married,Operations
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Operations
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Female,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Operations
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,no,no,Single,Operations
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,yes,Married,Operations
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Female,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,no,Married,Operations
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Female,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,yes,Married,Operations
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,no,Single,Operations
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Operations
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Female,Chennai,chennai,chennai,no,no,no,no,no,no,no,no,no,Married,Operations
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,no,Married,Operations
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Female,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Operations
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Operations
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,yes,Single,Operations
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Female,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,no,Married,Operations
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Female,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Operations
Flextronics,Electronics,Routine,scheduled,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Java
Flextronics,Electronics,Routine,scheduled,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,no,no,Single,Java
Flextronics,Electronics,Routine,scheduled,Male,Chennai,chennai,chennai,yes,yes,no,yes,yes,yes,yes,uncertain,yes,Married,Java
Flextronics,Electronics,Routine,scheduled,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,yes,Married,Java
Flextronics,Electronics,Routine,scheduled,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,no,Married,Java
Flextronics,Electronics,Routine,scheduled,Female,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,no,uncertain,no,Married,Java
Flextronics,Electronics,Routine,scheduled,Female,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Java
Flextronics,Electronics,Routine,scheduled,Female,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Java
Flextronics,Electronics,Routine,scheduled,Female,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Java
Flextronics,Electronics,Routine,scheduled,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,no,no,Single,Java
Flextronics,Electronics,Routine,scheduled,Female,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Flextronics,Electronics,Routine,scheduled,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,uncertain,yes,Married,Java
Flextronics,Electronics,Routine,scheduled,Female,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,yes,Married,Java
Flextronics,Electronics,Routine,scheduled,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,no,Single,Java
Flextronics,Electronics,Routine,scheduled,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Java
Flextronics,Electronics,Routine,scheduled,Female,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,no,Married,Java
Flextronics,Electronics,Routine,scheduled,Female,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,yes,Married,Java
Flextronics,Electronics,Routine,scheduled,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,no,Married,Java
Flextronics,Electronics,Routine,scheduled,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,no,no,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,yes,Married,Operations
Standard Chartered Bank,BFSI,Routine,scheduled,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,no,Single,Operations
Standard Chartered Bank,BFSI,Routine,walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,Single,KYC
Standard Chartered Bank,BFSI,Routine,walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,KYC
Standard Chartered Bank,BFSI,Routine,walkin,Female,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,KYC
Standard Chartered Bank,BFSI,Routine,walkin,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,yes,Single,KYC
Standard Chartered Bank,BFSI,Routine,walkin,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,no,no,Single,KYC
Standard Chartered Bank,BFSI,Routine,walkin,Female,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,KYC
Standard Chartered Bank,BFSI,Routine,walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,KYC
Standard Chartered Bank,BFSI,Routine,walkin,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,yes,Single,KYC
Standard Chartered Bank,BFSI,Routine,walkin,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,no,Single,KYC
Standard Chartered Bank,BFSI,Routine,walkin,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,no,Married,KYC
Standard Chartered Bank,BFSI,Routine,walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,KYC
Standard Chartered Bank,BFSI,Routine,walkin,Female,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,yes,Married,KYC
Standard Chartered Bank,BFSI,Routine,walkin,Male,Chennai,chennai,chennai,yes,yes,no,yes,yes,yes,yes,uncertain,no,Single,KYC
Standard Chartered Bank,BFSI,Routine,walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,KYC
Standard Chartered Bank,BFSI,Routine,walkin,Female,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,no,Married,KYC
Standard Chartered Bank,BFSI,Routine,walkin,Female,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,yes,Married,KYC
Standard Chartered Bank,BFSI,Routine,walkin,Female,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,yes,Married,KYC
Standard Chartered Bank,BFSI,Routine,walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,Single,KYC
Standard Chartered Bank,BFSI,Routine,walkin,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,yes,Single,KYC
Standard Chartered Bank,BFSI,Routine,walkin,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,no,no,Married,KYC
Standard Chartered Bank,BFSI,Routine,walkin,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,no,no,Single,KYC
Standard Chartered Bank,BFSI,Routine,walkin,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,no,Single,KYC
Standard Chartered Bank,BFSI,Routine,walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,KYC
Standard Chartered Bank,BFSI,Routine,walkin,Female,Chennai,chennai,chennai,no,no,no,no,no,no,no,no,no,Married,KYC
Standard Chartered Bank,BFSI,Routine,walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,uncertain,yes,Single,KYC
Standard Chartered Bank,BFSI,Routine,walkin,Female,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,no,Married,KYC
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Female,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,no,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,no,no,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,no,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,yes,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Female,Chennai,chennai,chennai,no,no,no,no,no,no,no,no,no,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Female,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,yes,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,no,no,Single,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Female,Chennai,chennai,chennai,yes,yes,yes,yes,yes,yes,yes,yes,yes,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Female,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,no,Married,Java
Standard Chartered Bank,BFSI,Routine,scheduled_walkin,Male,Chennai,chennai,chennai,no,no,no,no,no,no,no,uncertain,no,Single,Java
